RepliconName	RepliconAccession	Start	Stop	Strand	GeneID	Locus	LocusTag	ProteinProduct	Length	COGs	ProteinName
chr	NC_012967.1	3874196	3875566	-	8179297	glmU	ECB_03614	YP_003046790.1	456	-	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
chr	NC_012967.1	3875919	3876338	-	8177781	atpC	ECB_03615	YP_003046791.1	139	-	F0F1 ATP synthase subunit epsilon
chr	NC_012967.1	3876359	3877741	-	8179298	atpD	ECB_03616	YP_003046792.1	460	-	F0F1 ATP synthase subunit beta
chr	NC_012967.1	3877768	3878631	-	8177782	atpG	ECB_03617	YP_003046793.1	287	-	F0F1 ATP synthase subunit gamma
chr	NC_012967.1	3878682	3880223	-	8177783	atpA	ECB_03618	YP_003046794.1	513	-	F0F1 ATP synthase subunit alpha
chr	NC_012967.1	3880236	3880769	-	8177784	atpH	ECB_03619	YP_003046795.1	177	-	F0F1 ATP synthase subunit delta
chr	NC_012967.1	3880784	3881254	-	8177785	atpF	ECB_03620	YP_003046796.1	156	-	F0F1 ATP synthase subunit B
chr	NC_012967.1	3881316	3881555	-	8178771	atpE	ECB_03621	YP_003046797.1	79	-	F0F1 ATP synthase subunit C
chr	NC_012967.1	3881602	3882417	-	8177786	atpB	ECB_03622	YP_003046798.1	271	-	F0F1 ATP synthase subunit A
chr	NC_012967.1	3882426	3882806	-	8177787	atpI	ECB_03623	YP_003046799.1	126	-	F0F1 ATP synthase subunit I
chr	NC_012967.1	3884105	3885994	-	8177789	gidA	ECB_03625	YP_003046800.1	629	-	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
chr	NC_012967.1	3886373	3886816	-	8178772	mioC	ECB_03626	YP_003046801.1	147	-	flavodoxin
chr	NC_012967.1	3886906	3887364	-	8177790	asnC	ECB_03627	YP_003046802.1	152	-	DNA-binding transcriptional regulator AsnC
chr	NC_012967.1	3887516	3888508	+	8177791	asnA	ECB_03628	YP_003046803.1	330	-	asparagine synthetase AsnA
chr	NC_012967.1	3888513	3889964	-	8177792	yieM	ECB_03629	YP_003046804.1	483	-	hypothetical protein ECB_03629
chr	NC_012967.1	3889958	3891454	-	8177793	yieN	ECB_03630	YP_003046805.1	498	-	regulatory ATPase RavA
chr	NC_012967.1	3891677	3893545	+	8179299	trkD	ECB_03631	YP_003046806.1	622	-	potassium transport protein Kup
chr	NC_012967.1	3893601	3894122	+	8177794	insJ-5	ECB_03632	YP_003046807.1	173	-	IS150 transposase A
chr	NC_012967.1	3894119	3894970	+	8177795	insK-5	ECB_03633	YP_003046808.1	283	-	IS150 putative transposase
chr	NC_012967.1	3895158	3895577	+	8179300	rbsD	ECB_03634	YP_003046809.1	139	-	D-ribose pyranase
chr	NC_012967.1	3895585	3897090	+	8177796	rbsA	ECB_03635	YP_003046810.1	501	-	D-ribose transporter ATP binding protein
chr	NC_012967.1	3897095	3898060	+	8179301	rbsC	ECB_03636	YP_003046811.1	321	-	ribose ABC transporter permease
chr	NC_012967.1	3898085	3898975	+	8177797	rbsB	ECB_03637	YP_003046812.1	296	-	D-ribose transporter subunit RbsB
chr	NC_012967.1	3899101	3900030	+	8177798	rbsK	ECB_03638	YP_003046813.1	309	-	ribokinase
chr	NC_012967.1	3900034	3901026	+	8177799	rbsR	ECB_03639	YP_003046814.1	330	-	transcriptional repressor RbsR
chr	NC_012967.1	3900992	3902419	-	8177800	yieO	ECB_03640	YP_003046815.1	475	-	putative multidrug or homocysteine efflux system
chr	NC_012967.1	3902442	3903134	-	8178773	yieP	ECB_03641	YP_003046816.1	230	-	putative transcriptional regulator
chr	NC_012967.1	3908928	3909767	-	8177806	hdfR	ECB_03642	YP_003046817.1	279	-	transcriptional regulator HdfR
chr	NC_012967.1	3909886	3910224	+	8177807	yifE	ECB_03643	YP_003046818.1	112	-	hypothetical protein ECB_03643
chr	NC_012967.1	3910249	3911799	-	8177808	yifB	ECB_03644	YP_003046819.1	516	-	putative ATP-dependent protease
chr	NC_012967.1	3912122	3912220	+	8179302	ilvL	ECB_03645	YP_003046820.1	32	-	ilvG operon leader peptide
chr	NC_012967.1	3912360	3914006	+	8177809	ilvG	ECB_03646	YP_003046821.1	548	-	acetolactate synthase 2 catalytic subunit
chr	NC_012967.1	3914003	3914266	+	8177810	ilvM	ECB_03647	YP_003046822.1	87	-	acetolactate synthase 2 regulatory subunit
chr	NC_012967.1	3914286	3915215	+	8179303	ilvE	ECB_03648	YP_003046823.1	309	-	branched-chain amino acid aminotransferase
chr	NC_012967.1	3915280	3917130	+	8177811	ilvD	ECB_03649	YP_003046824.1	616	-	dihydroxy-acid dehydratase
chr	NC_012967.1	3917133	3918677	+	8177812	ilvA	ECB_03650	YP_003046825.1	514	-	threonine dehydratase
chr	NC_012967.1	3918729	3919622	-	8177813	ilvY	ECB_03651	YP_003046826.1	297	-	DNA-binding transcriptional regulator IlvY
chr	NC_012967.1	3919772	3921247	+	8177814	ilvC	ECB_03652	YP_003046827.1	491	-	ketol-acid reductoisomerase
chr	NC_012967.1	3921334	3921615	-	8177815	ppiC	ECB_03653	YP_003046828.1	93	-	peptidyl-prolyl cis-trans isomerase C (rotamase C)
chr	NC_012967.1	3921814	3922089	-	8177816	-	ECB_03654	YP_003046829.1	91	-	hypothetical protein ECB_03654
chr	NC_012967.1	3922479	3924500	+	8177818	rep	ECB_03656	YP_003046830.1	673	-	ATP-dependent DNA helicase Rep
chr	NC_012967.1	3924547	3926031	-	8178775	gppA	ECB_03657	YP_003046831.1	494	-	guanosine pentaphosphate phosphohydrolase
chr	NC_012967.1	3926165	3927430	-	8179304	rhlB	ECB_03658	YP_003046832.1	421	-	ATP-dependent RNA helicase RhlB
chr	NC_012967.1	3927561	3927890	+	8177819	trxA	ECB_03659	YP_003046833.1	109	-	thioredoxin
chr	NC_012967.1	3928031	3928132	+	8177820	rhoL	ECB_03660	YP_003046834.1	33	-	putative rho operon leader peptide
chr	NC_012967.1	3928217	3929476	+	8177821	rho	ECB_03661	YP_003046835.1	419	-	transcription termination factor Rho
chr	NC_012967.1	3929716	3930819	+	8179305	rfe	ECB_03662	YP_003046836.1	367	-	UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase
chr	NC_012967.1	3930831	3931877	+	8177822	wzzE	ECB_03663	YP_003046837.1	348	-	lipopolysaccharide biosynthesis protein WzzE
chr	NC_012967.1	3931933	3933063	+	8177823	wecB	ECB_03664	YP_003046838.1	376	-	UDP-N-acetyl glucosamine-2-epimerase
chr	NC_012967.1	3933060	3934322	+	8177824	wecC	ECB_03665	YP_003046839.1	420	-	UDP-N-acetyl-D-mannosamine dehydrogenase
chr	NC_012967.1	3934322	3935389	+	8177825	rffG	ECB_03666	YP_003046840.1	355	-	dTDP-glucose 4,6-dehydratase
chr	NC_012967.1	3935408	3936289	+	8179306	rffH	ECB_03667	YP_003046841.1	293	-	glucose-1-phosphate thymidylyltransferase
chr	NC_012967.1	3936396	3936941	+	8179307	wecD	ECB_03668	YP_003046842.1	181	-	TDP-fucosamine acetyltransferase
chr	NC_012967.1	3936946	3938076	+	8177826	wecE	ECB_03669	YP_003046843.1	376	-	TDP-4-oxo-6-deoxy-D-glucose transaminase
chr	NC_012967.1	3938078	3939328	+	8177827	wzxE	ECB_03670	YP_003046844.1	416	-	O-antigen translocase
chr	NC_012967.1	3939325	3940404	+	8178776	rffT	ECB_03671	YP_003046845.1	359	-	4-alpha-L-fucosyltransferase
chr	NC_012967.1	3940401	3941753	+	8178777	wecF	ECB_03672	YP_003046846.1	450	-	putative common antigen polymerase
chr	NC_012967.1	3941756	3942496	+	8177828	wecG	ECB_03673	YP_003046847.1	246	-	putative UDP-N-acetyl-D-mannosaminuronic acid transferase
chr	NC_012967.1	3942687	3944072	+	8177829	yifK	ECB_03674	YP_003046848.1	461	-	putative transport protein YifK
chr	NC_012967.1	3944758	3945993	+	8177833	aslB	ECB_03675	YP_003046849.1	411	-	putative regulator of arylsulfatase activity
chr	NC_012967.1	3946151	3947806	-	8177834	aslA	ECB_03676	YP_003046850.1	551	-	acrylsulfatase-like enzyme
chr	NC_012967.1	3948492	3949688	-	8178779	hemY	ECB_03677	YP_003046851.1	398	-	putative protoheme IX biogenesis protein
chr	NC_012967.1	3949691	3950896	-	8179308	hemX	ECB_03678	YP_003046852.1	401	-	putative uroporphyrinogen III C-methyltransferase
chr	NC_012967.1	3950918	3951658	-	8177835	hemD	ECB_03679	YP_003046853.1	246	-	uroporphyrinogen-III synthase
chr	NC_012967.1	3951655	3952596	-	8177836	hemC	ECB_03680	YP_003046854.1	313	-	porphobilinogen deaminase
chr	NC_012967.1	3952983	3955529	+	8177837	cyaA	ECB_03681	YP_003046855.1	848	-	adenylate cyclase
chr	NC_012967.1	3955569	3955889	-	8177838	cyaY	ECB_03682	YP_003046856.1	106	-	frataxin-like protein
chr	NC_012967.1	3955680	3955907	+	8177839	yzcX	ECB_03683	YP_003046857.1	75	-	hypothetical protein ECB_03683
chr	NC_012967.1	3956359	3956562	+	8177840	yifL	ECB_03684	YP_003046858.1	67	-	putative lipoprotein
chr	NC_012967.1	3956599	3957423	+	8177841	dapF	ECB_03685	YP_003046859.1	274	-	diaminopimelate epimerase
chr	NC_012967.1	3957420	3958127	+	8177842	yigA	ECB_03686	YP_003046860.1	235	-	hypothetical protein ECB_03686
chr	NC_012967.1	3958124	3959020	+	8177843	xerC	ECB_03687	YP_003046861.1	298	-	site-specific tyrosine recombinase XerC
chr	NC_012967.1	3959020	3959736	+	8178780	yigB	ECB_03688	YP_003046862.1	238	-	flavin mononucleotide phosphatase
chr	NC_012967.1	3959820	3961982	+	8177844	uvrD	ECB_03689	YP_003046863.1	720	-	DNA-dependent helicase II
chr	NC_012967.1	3962037	3962939	-	8177845	-	ECB_03690	YP_003046864.1	300	-	hypothetical protein ECB_03690
chr	NC_012967.1	3963022	3963786	-	8177846	yigE	ECB_03691	YP_003046865.1	254	-	hypothetical protein ECB_03691
chr	NC_012967.1	3964156	3965106	+	8178781	corA	ECB_03692	YP_003046866.1	316	-	magnesium/nickel/cobalt transporter CorA
chr	NC_012967.1	3965148	3965570	-	8177847	-	ECB_03693	YP_003046867.1	140	-	hypothetical protein ECB_03693
chr	NC_012967.1	3965636	3966484	-	8177848	-	ECB_03694	YP_003046868.1	282	-	hypothetical protein ECB_03694
chr	NC_012967.1	3966637	3966813	+	8177849	-	ECB_03695	YP_003046869.1	58	-	Magnesium and cobalt transport protein corA
chr	NC_012967.1	3966854	3967234	-	8177850	yigF	ECB_03696	YP_003046870.1	126	-	inner membrane protein
chr	NC_012967.1	3967248	3967454	-	8178782	yigG	ECB_03697	YP_003046871.1	68	-	putative inner membrane protein
chr	NC_012967.1	3967723	3968613	-	8177851	rarD	ECB_03698	YP_003046872.1	296	-	putative chloramphenical resistance permease
chr	NC_012967.1	3968665	3969132	-	8179309	yigI	ECB_03699	YP_003046873.1	155	-	hypothetical protein ECB_03699
chr	NC_012967.1	3969297	3970166	+	8179310	pldA	ECB_03700	YP_003046874.1	289	-	phospholipase A
chr	NC_012967.1	3970285	3972120	+	8177852	recQ	ECB_03701	YP_003046875.1	611	-	ATP-dependent DNA helicase RecQ
chr	NC_012967.1	3972184	3972804	+	8177853	rhtC	ECB_03702	YP_003046876.1	206	-	threonine efflux system
chr	NC_012967.1	3972866	3973486	-	8177854	rhtB	ECB_03703	YP_003046877.1	206	-	homoserine/homoserine lactone efflux protein
chr	NC_012967.1	3973597	3974619	+	8177855	pldB	ECB_03704	YP_003046878.1	340	-	lysophospholipase L2
chr	NC_012967.1	3974627	3975427	+	8177856	yigL	ECB_03705	YP_003046879.1	266	-	putative sugar phosphatase
chr	NC_012967.1	3975503	3976402	+	8177857	yigM	ECB_03706	YP_003046880.1	299	-	putative inner membrane protein
chr	NC_012967.1	3976290	3977243	-	8177858	metR	ECB_03707	YP_003046881.1	317	-	DNA-binding transcriptional activator, homocysteine-binding
chr	NC_012967.1	3977480	3979741	+	8177859	metE	ECB_03708	YP_003046882.1	753	-	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
chr	NC_012967.1	3979835	3980731	-	8177860	-	ECB_03709	YP_003046883.1	298	-	hypothetical protein ECB_03709
chr	NC_012967.1	3980809	3982032	-	8177861	-	ECB_03710	YP_003046884.1	407	-	putative permease
chr	NC_012967.1	3982058	3982411	-	8177862	-	ECB_03711	YP_003046885.1	117	-	hypothetical protein ECB_03711
chr	NC_012967.1	3982464	3983504	-	8178783	-	ECB_03712	YP_003046886.1	346	-	carbamate kinase
chr	NC_012967.1	3983413	3984888	-	8177863	-	ECB_03713	YP_003046887.1	491	-	hypothetical protein ECB_03713
chr	NC_012967.1	3984834	3986393	-	8178784	-	ECB_03714	YP_003046888.1	519	-	hypothetical protein ECB_03714
chr	NC_012967.1	3986488	3987348	-	8177864	-	ECB_03715	YP_003046889.1	286	-	hypothetical protein ECB_03715
chr	NC_012967.1	3987354	3988022	-	8177865	-	ECB_03716	YP_003046890.1	222	-	hypothetical protein ECB_03716
chr	NC_012967.1	3988279	3989088	-	8177866	ysgA	ECB_03717	YP_003046891.1	269	-	putative hydrolase
chr	NC_012967.1	3989350	3990114	+	8177867	udp	ECB_03718	YP_003046892.1	254	-	uridine phosphorylase
chr	NC_012967.1	3990148	3991638	-	8179311	-	ECB_03719	YP_003046893.1	496	-	hypothetical protein ECB_03719
chr	NC_012967.1	3991651	3992160	-	8179312	-	ECB_03720	YP_003046894.1	169	-	hypothetical protein ECB_03720
chr	NC_012967.1	3992174	3993148	-	8177868	-	ECB_03721	YP_003046895.1	324	-	hypothetical protein ECB_03721
chr	NC_012967.1	3993173	3993802	-	8177869	-	ECB_03722	YP_003046896.1	209	-	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
chr	NC_012967.1	3993792	3994796	-	8179313	-	ECB_03723	YP_003046897.1	334	-	hypothetical protein ECB_03723
chr	NC_012967.1	3994820	3995587	-	8179314	-	ECB_03724	YP_003046898.1	255	-	putative transcriptional regulator
chr	NC_012967.1	3995804	3997231	+	8177870	yigN	ECB_03725	YP_003046899.1	475	-	DNA recombination protein RmuC
chr	NC_012967.1	3997326	3998081	+	8179315	ubiE	ECB_03726	YP_003046900.1	251	-	ubiquinone/menaquinone biosynthesis methyltransferase
chr	NC_012967.1	3998095	3998700	+	8177871	yigP	ECB_03727	YP_003046901.1	201	-	hypothetical protein ECB_03727
chr	NC_012967.1	3998697	4000337	+	8179316	ubiB	ECB_03728	YP_003046902.1	546	-	putative ubiquinone biosynthesis protein UbiB
chr	NC_012967.1	4000416	4000685	+	8177872	tatA	ECB_03729	YP_003046903.1	89	-	twin arginine translocase protein A
chr	NC_012967.1	4000689	4001204	+	8177873	tatB	ECB_03730	YP_003046904.1	171	-	sec-independent translocase
chr	NC_012967.1	4001207	4001983	+	8177874	tatC	ECB_03731	YP_003046905.1	258	-	twin-arginine protein translocation system subunit TatC
chr	NC_012967.1	4002025	4002807	+	8177875	tatD	ECB_03732	YP_003046906.1	260	-	DNase TatD
chr	NC_012967.1	4002804	4003292	-	8177876	rfaH	ECB_03733	YP_003046907.1	162	-	transcriptional activator RfaH
chr	NC_012967.1	4003459	4004952	+	8177877	ubiD	ECB_03734	YP_003046908.1	497	-	3-octaprenyl-4-hydroxybenzoate decarboxylase
chr	NC_012967.1	4004998	4005699	+	8177878	fre	ECB_03735	YP_003046909.1	233	-	FMN reductase
chr	NC_012967.1	4005982	4007145	-	8178785	fadA	ECB_03736	YP_003046910.1	387	-	3-ketoacyl-CoA thiolase
chr	NC_012967.1	4007155	4009344	-	8177879	fadB	ECB_03737	YP_003046911.1	729	-	multifunctional fatty acid oxidation complex subunit alpha
chr	NC_012967.1	4009534	4010865	+	8178786	pepQ	ECB_03738	YP_003046912.1	443	-	proline dipeptidase
chr	NC_012967.1	4010865	4011479	+	8177880	yigZ	ECB_03739	YP_003046913.1	204	-	hypothetical protein ECB_03739
chr	NC_012967.1	4011518	4012969	+	8177881	trkH	ECB_03740	YP_003046914.1	483	-	potassium transporter
chr	NC_012967.1	4012981	4013526	+	8178787	hemG	ECB_03741	YP_003046915.1	181	-	protoporphyrinogen oxidase
chr	NC_012967.1	4019203	4019715	-	8177886	mobB	ECB_03742	YP_003046916.1	170	-	molybdopterin-guanine dinucleotide biosynthesis protein B
chr	NC_012967.1	4019712	4020296	-	8179318	mobA	ECB_03743	YP_003046917.1	194	-	molybdopterin-guanine dinucleotide biosynthesis protein MobA
chr	NC_012967.1	4020366	4020635	+	8177887	yihD	ECB_03744	YP_003046918.1	89	-	hypothetical protein ECB_03744
chr	NC_012967.1	4020712	4021698	+	8177888	yihE	ECB_03745	YP_003046919.1	328	-	serine/threonine protein kinase
chr	NC_012967.1	4021715	4022341	+	8177889	dsbA	ECB_03746	YP_003046920.1	208	-	periplasmic protein disulfide isomerase I
chr	NC_012967.1	4022496	4023926	+	8177890	yihF	ECB_03747	YP_003046921.1	476	-	hypothetical protein ECB_03747
chr	NC_012967.1	4023967	4024899	-	8177891	yihG	ECB_03748	YP_003046922.1	310	-	putative acyltransferase
chr	NC_012967.1	4025263	4028049	+	8177892	polA	ECB_03749	YP_003046923.1	928	-	DNA polymerase I
chr	NC_012967.1	4028430	4029026	-	8177893	engB	ECB_03750	YP_003046924.1	198	-	ribosome biogenesis GTP-binding protein YsxC
chr	NC_012967.1	4029644	4030153	+	8178788	yihI	ECB_03751	YP_003046925.1	169	-	hypothetical protein ECB_03751
chr	NC_012967.1	4030342	4031715	+	8177894	hemN	ECB_03752	YP_003046926.1	457	-	coproporphyrinogen III oxidase
chr	NC_012967.1	4032127	4033536	-	8178789	glnG	ECB_03753	YP_003046927.1	469	-	nitrogen regulation protein NR(I)
chr	NC_012967.1	4033548	4034597	-	8177895	glnL	ECB_03754	YP_003046928.1	349	-	nitrogen regulation protein NR(II)
chr	NC_012967.1	4034883	4036292	-	8177896	glnA	ECB_03755	YP_003046929.1	469	-	glutamine synthetase
chr	NC_012967.1	4036665	4038488	+	8178790	bipA	ECB_03756	YP_003046930.1	607	-	GTP-binding protein
chr	NC_012967.1	4038705	4039415	+	8177897	yihL	ECB_03757	YP_003046931.1	236	-	putative DNA-binding transcriptional regulator
chr	NC_012967.1	4039423	4040403	+	8179319	yihM	ECB_03758	YP_003046932.1	326	-	putative sugar phosphate isomerase
chr	NC_012967.1	4040505	4041770	+	8177898	yihN	ECB_03759	YP_003046933.1	421	-	putative transporter
chr	NC_012967.1	4041861	4042553	-	8177899	ompL	ECB_03760	YP_003046934.1	230	-	outer membrane porin L
chr	NC_012967.1	4042620	4044023	-	8177900	yihO	ECB_03761	YP_003046935.1	467	-	putative transporter
chr	NC_012967.1	4044063	4045469	-	8177901	yihP	ECB_03762	YP_003046936.1	468	-	putative transporter
chr	NC_012967.1	4045494	4047497	-	8179320	yihQ	ECB_03763	YP_003046937.1	667	-	alpha-glucosidase
chr	NC_012967.1	4047622	4048548	-	8177902	yihR	ECB_03764	YP_003046938.1	308	-	putative aldose-1-epimerase
chr	NC_012967.1	4048662	4049903	-	8177903	yihS	ECB_03765	YP_003046939.1	413	-	putative glucosamine isomerase
chr	NC_012967.1	4049920	4050798	-	8177904	yihT	ECB_03766	YP_003046940.1	292	-	putative aldolase
chr	NC_012967.1	4050822	4051718	-	8177905	yihU	ECB_03767	YP_003046941.1	298	-	putative oxidoreductase with NAD(P)-binding Rossmann-fold domain
chr	NC_012967.1	4051886	4052782	+	8177906	yihV	ECB_03768	YP_003046942.1	298	-	putative sugar kinase
chr	NC_012967.1	4052816	4053601	+	8177907	yihW	ECB_03769	YP_003046943.1	261	-	putative DNA-binding transcriptional regulator
chr	NC_012967.1	4053700	4054299	+	8177908	yihX	ECB_03770	YP_003046944.1	199	-	phosphatase
chr	NC_012967.1	4054293	4055165	+	8178791	rbn	ECB_03771	YP_003046945.1	290	-	ribonuclease BN
chr	NC_012967.1	4055162	4055599	+	8177909	dtd	ECB_03772	YP_003046946.1	145	-	D-tyrosyl-tRNA(Tyr) deacylase
chr	NC_012967.1	4057438	4057656	+	8177910	yiiE	ECB_03774	YP_003046947.1	72	-	putative transcriptional regulator
chr	NC_012967.1	4057898	4058116	+	8177911	yiiF	ECB_03775	YP_003046948.1	72	-	hypothetical protein ECB_03775
chr	NC_012967.1	4058446	4059375	-	8178793	fdhE	ECB_03776	YP_003046949.1	309	-	formate dehydrogenase accessory protein FdhE
chr	NC_012967.1	4059372	4060007	-	8177912	fdoI	ECB_03777	YP_003046950.1	211	-	formate dehydrogenase-O subunit gamma
chr	NC_012967.1	4060004	4060906	-	8179321	fdoH	ECB_03778	YP_003046951.1	300	-	formate dehydrogenase-O, Fe-S subunit
chr	NC_012967.1	4060919	4063969	-	8177913	fdoG	ECB_03779	YP_003046952.1	1016	-	formate dehydrogenase-O, major subunit
chr	NC_012967.1	4064163	4064996	+	8177914	fdhD	ECB_03780	YP_003046953.1	277	-	formate dehydrogenase accessory protein
chr	NC_012967.1	4065149	4066204	+	8177915	yiiG	ECB_03781	YP_003046954.1	351	-	hypothetical protein ECB_03781
chr	NC_012967.1	4066254	4068002	-	8177916	frvR	ECB_03782	YP_003046955.1	582	-	putative frv operon regulatory protein
chr	NC_012967.1	4068002	4069072	-	8179322	frvX	ECB_03783	YP_003046956.1	356	-	putative fructose-specific phosphotransferase system protein FrvX
chr	NC_012967.1	4069062	4070513	-	8177917	frvB	ECB_03784	YP_003046957.1	483	-	putative PTS system transporter subunits IIBC
chr	NC_012967.1	4070524	4070970	-	8177918	frvA	ECB_03785	YP_003046958.1	148	-	putative fructose-like phosphotransferase system subunit EIIA
chr	NC_012967.1	4071447	4072841	+	8177919	-	ECB_03786	YP_003046959.1	464	-	putative glycoporin
chr	NC_012967.1	4072882	4073196	-	8177920	yiiL	ECB_03787	YP_003046960.1	104	-	L-rhamnose mutarotase
chr	NC_012967.1	4073206	4074030	-	8179323	rhaD	ECB_03788	YP_003046961.1	274	-	rhamnulose-1-phosphate aldolase
chr	NC_012967.1	4074205	4075470	-	8177921	rhaA	ECB_03789	YP_003046962.1	421	-	L-rhamnose isomerase
chr	NC_012967.1	4075461	4076930	-	8177922	rhaB	ECB_03790	YP_003046963.1	489	-	rhamnulokinase
chr	NC_012967.1	4077218	4078054	+	8177923	rhaS	ECB_03791	YP_003046964.1	278	-	transcriptional activator RhaS
chr	NC_012967.1	4078038	4078976	+	8177924	rhaR	ECB_03792	YP_003046965.1	312	-	transcriptional activator RhaR
chr	NC_012967.1	4078973	4080007	-	8178794	rhaT	ECB_03793	YP_003046966.1	344	-	rhamnose-proton symporter
chr	NC_012967.1	4080292	4080912	+	8177925	sodA	ECB_03794	YP_003046967.1	206	-	superoxide dismutase
chr	NC_012967.1	4081172	4082155	+	8177926	kdgT	ECB_03795	YP_003046968.1	327	-	2-keto-3-deoxygluconate permease
chr	NC_012967.1	4082304	4082978	+	8178795	yiiM	ECB_03796	YP_003046969.1	224	-	hypothetical protein ECB_03796
chr	NC_012967.1	4083084	4084457	-	8177927	cpxA	ECB_03797	YP_003046970.1	457	-	two-component sensor protein
chr	NC_012967.1	4084454	4085152	-	8179324	cpxR	ECB_03798	YP_003046971.1	232	-	DNA-binding transcriptional regulator CpxR
chr	NC_012967.1	4085302	4085802	+	8177928	cpxP	ECB_03799	YP_003046972.1	166	-	periplasmic repressor CpxP
chr	NC_012967.1	4085951	4086853	+	8177929	fieF	ECB_03800	YP_003046973.1	300	-	ferrous iron efflux protein F
chr	NC_012967.1	4087034	4087996	+	8177930	pfkA	ECB_03801	YP_003046974.1	320	-	6-phosphofructokinase
